romA,addressA,romB,addressB,certainty,author,note,enabled
USA,0xef9c,DEMO,0xef9c,5,octorock,Pointer at USA 0xef6e,False
USA,0x8692d,JP,0x8674d,5,octorock,Pointer at USA 0xef94,False
USA,0x8692d,DEMO,0x86541,5,octorock,Pointer at USA 0xef94,False
USA,0x791bd,JP,0x78ff9,5,octorock,Pointer at USA 0xefb8,False
USA,0x791bd,DEMO,0x79115,5,octorock,Pointer at USA 0xefb8,False
USA,0x6af61,JP,0x6ada1,5,octorock,Pointer at USA 0xefe0,False
USA,0x6af61,DEMO,0x6aeb9,5,octorock,Pointer at USA 0xefe0,False
USA,0x6af61,JP,0x6ada1,5,octorock,Pointer at USA 0xeff2,False
USA,0x6af61,DEMO,0x6aeb9,5,octorock,Pointer at USA 0xeff2,False
USA,0x6af61,JP,0x6ada1,5,octorock,Pointer at USA 0xf004,False
USA,0x6af61,DEMO,0x6aeb9,5,octorock,Pointer at USA 0xf004,False
USA,0x6af61,JP,0x6ada1,5,octorock,Pointer at USA 0xf016,False
USA,0x6af61,DEMO,0x6aeb9,5,octorock,Pointer at USA 0xf016,False
USA,0x6af61,JP,0x6ada1,5,octorock,Pointer at USA 0xf02e,False
USA,0x6af61,DEMO,0x6aeb9,5,octorock,Pointer at USA 0xf02e,False
USA,0x6af61,JP,0x6ada1,5,octorock,Pointer at USA 0xf040,False
USA,0x6af61,DEMO,0x6aeb9,5,octorock,Pointer at USA 0xf040,False
USA,0x6af61,JP,0x6ada1,5,octorock,Pointer at USA 0xf052,False
USA,0x6af61,DEMO,0x6aeb9,5,octorock,Pointer at USA 0xf052,False
USA,0x6af61,JP,0x6ada1,5,octorock,Pointer at USA 0xf064,False
USA,0x6af61,DEMO,0x6aeb9,5,octorock,Pointer at USA 0xf064,False
USA,0x6aee5,JP,0x6ad25,5,octorock,Pointer at USA 0xf086,False
USA,0x6aee5,DEMO,0x6ae3d,5,octorock,Pointer at USA 0xf086,False
USA,0x7f9a5,JP,0x7f7e1,5,octorock,Pointer at USA 0xf0aa,False
USA,0x7f9a5,DEMO,0x7f5b9,5,octorock,Pointer at USA 0xf0aa,False
USA,0x7df29,JP,0x7dd65,5,octorock,Pointer at USA 0xf0b0,False
USA,0x7df29,DEMO,0x7db3d,5,octorock,Pointer at USA 0xf0b0,False
USA,0xee8ac,JP,0xee5dc,5,octorock,Pointer at USA 0xf0b6,True
USA,0xee8ac,DEMO,0xee430,5,octorock,Pointer at USA 0xf0b6,False
USA,0xf14c,JP,0xf158,5,octorock,Pointer at USA 0xf0bc,False
USA,0xf14c,DEMO,0xf14c,5,octorock,Pointer at USA 0xf0bc,False
USA,0x7df51,JP,0x7dd8d,5,octorock,Pointer at USA 0xf10e,False
USA,0x7df51,DEMO,0x7db65,5,octorock,Pointer at USA 0xf10e,False
USA,0x7df29,JP,0x7dd65,5,octorock,Pointer at USA 0xf126,False
USA,0x7df29,DEMO,0x7db3d,5,octorock,Pointer at USA 0xf126,False
USA,0x7df51,JP,0x7dd8d,5,octorock,Pointer at USA 0xf13e,False
USA,0x7df51,DEMO,0x7db65,5,octorock,Pointer at USA 0xf13e,False
USA,0x791bd,JP,0x78ff9,5,octorock,Pointer at USA 0xf17e,False
USA,0x791bd,DEMO,0x79115,5,octorock,Pointer at USA 0xf17e,False
USA,0x7f349,JP,0x7f185,5,octorock,Pointer at USA 0xf196,False
USA,0x7f349,DEMO,0x7ef5d,5,octorock,Pointer at USA 0xf196,False
USA,0x6e441,JP,0x6e27d,5,octorock,Pointer at USA 0xf1d2,False
USA,0x6e441,DEMO,0x6e399,5,octorock,Pointer at USA 0xf1d2,False
USA,0x7f681,JP,0x7f4bd,5,octorock,Pointer at USA 0xf1ec,False
USA,0x7f681,DEMO,0x7f295,5,octorock,Pointer at USA 0xf1ec,False
USA,0x7f9a5,JP,0x7f7e1,5,octorock,Pointer at USA 0xf1fe,False
USA,0x7f9a5,DEMO,0x7f5b9,5,octorock,Pointer at USA 0xf1fe,False
USA,0xf33c,JP,0xf348,5,octorock,Pointer at USA 0xf21a,False
USA,0xf33c,DEMO,0xf33c,5,octorock,Pointer at USA 0xf21a,False
USA,0x7f681,JP,0x7f4bd,5,octorock,Pointer at USA 0xf22c,False
USA,0x7f681,DEMO,0x7f295,5,octorock,Pointer at USA 0xf22c,False
USA,0x7f9a5,JP,0x7f7e1,5,octorock,Pointer at USA 0xf23e,False
USA,0x7f9a5,DEMO,0x7f5b9,5,octorock,Pointer at USA 0xf23e,False
USA,0xf354,JP,0xf360,5,octorock,Pointer at USA 0xf25a,False
USA,0xf354,DEMO,0xf354,5,octorock,Pointer at USA 0xf25a,False
USA,0x7f6b5,JP,0x7f4f1,5,octorock,Pointer at USA 0xf26c,False
USA,0x7f6b5,DEMO,0x7f2c9,5,octorock,Pointer at USA 0xf26c,False
USA,0x7f9a5,JP,0x7f7e1,5,octorock,Pointer at USA 0xf27e,False
USA,0x7f9a5,DEMO,0x7f5b9,5,octorock,Pointer at USA 0xf27e,False
USA,0xf36c,JP,0xf378,5,octorock,Pointer at USA 0xf29a,False
USA,0xf36c,DEMO,0xf36c,5,octorock,Pointer at USA 0xf29a,False
USA,0x7f6b5,JP,0x7f4f1,5,octorock,Pointer at USA 0xf2ac,False
USA,0x7f6b5,DEMO,0x7f2c9,5,octorock,Pointer at USA 0xf2ac,False
USA,0x7f9a5,JP,0x7f7e1,5,octorock,Pointer at USA 0xf2be,False
USA,0x7f9a5,DEMO,0x7f5b9,5,octorock,Pointer at USA 0xf2be,False
USA,0xf384,JP,0xf390,5,octorock,Pointer at USA 0xf2da,False
USA,0xf384,DEMO,0xf384,5,octorock,Pointer at USA 0xf2da,False
USA,0x791bd,JP,0x78ff9,5,octorock,Pointer at USA 0xf34c,False
USA,0x791bd,DEMO,0x79115,5,octorock,Pointer at USA 0xf34c,False
USA,0x791bd,JP,0x78ff9,5,octorock,Pointer at USA 0xf364,False
USA,0x791bd,DEMO,0x79115,5,octorock,Pointer at USA 0xf364,False
USA,0x791bd,JP,0x78ff9,5,octorock,Pointer at USA 0xf37c,False
USA,0x791bd,DEMO,0x79115,5,octorock,Pointer at USA 0xf37c,False
USA,0x791bd,JP,0x78ff9,5,octorock,Pointer at USA 0xf394,False
USA,0x791bd,DEMO,0x79115,5,octorock,Pointer at USA 0xf394,False
USA,0x7f349,JP,0x7f185,5,octorock,Pointer at USA 0xf3b8,False
USA,0x7f349,DEMO,0x7ef5d,5,octorock,Pointer at USA 0xf3b8,False
USA,0x7f349,JP,0x7f185,5,octorock,Pointer at USA 0xf44c,False
USA,0x7f349,DEMO,0x7ef5d,5,octorock,Pointer at USA 0xf44c,False
USA,0x7f349,JP,0x7f185,5,octorock,Pointer at USA 0xf4e0,False
USA,0x7f349,DEMO,0x7ef5d,5,octorock,Pointer at USA 0xf4e0,False
USA,0x61fe5,JP,0x61e25,5,octorock,Pointer at USA 0xf558,False
USA,0x61fe5,DEMO,0x61f3d,5,octorock,Pointer at USA 0xf558,False
USA,0x61fe5,JP,0x61e25,5,octorock,Pointer at USA 0xf570,False
USA,0x61fe5,DEMO,0x61f3d,5,octorock,Pointer at USA 0xf570,False
USA,0x61ff5,JP,0x61e35,5,octorock,Pointer at USA 0xf576,False
USA,0x61ff5,DEMO,0x61f4d,5,octorock,Pointer at USA 0xf576,False
USA,0x6265d,JP,0x6249d,5,octorock,Pointer at USA 0xf59e,False
USA,0x6265d,DEMO,0x625b5,5,octorock,Pointer at USA 0xf59e,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xf5be,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xf5be,False
USA,0x64429,JP,0x64269,5,octorock,Pointer at USA 0xf5de,False
USA,0x64429,DEMO,0x64381,5,octorock,Pointer at USA 0xf5de,False
USA,0x7f349,JP,0x7f185,5,octorock,Pointer at USA 0xf5fe,False
USA,0x7f349,DEMO,0x7ef5d,5,octorock,Pointer at USA 0xf5fe,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xf610,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xf610,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xf5d4,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xf5d4,False
USA,0x6c90d,JP,0x6c749,5,octorock,Pointer at USA 0xf642,False
USA,0x6c90d,DEMO,0x6c865,5,octorock,Pointer at USA 0xf642,False
USA,0x6b4f1,JP,0x6b331,5,octorock,Pointer at USA 0xf672,False
USA,0x6b4f1,DEMO,0x6b449,5,octorock,Pointer at USA 0xf672,False
USA,0x7f349,JP,0x7f185,5,octorock,Pointer at USA 0xf69a,False
USA,0x7f349,DEMO,0x7ef5d,5,octorock,Pointer at USA 0xf69a,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xf6ac,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xf6ac,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xf6d2,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xf6d2,False
USA,0x62789,JP,0x625c9,5,octorock,Pointer at USA 0xf6ee,False
USA,0x62789,DEMO,0x626e1,5,octorock,Pointer at USA 0xf6ee,False
USA,0x6265d,JP,0x6249d,5,octorock,Pointer at USA 0xf708,False
USA,0x6265d,DEMO,0x625b5,5,octorock,Pointer at USA 0xf708,False
USA,0x627e9,JP,0x62629,5,octorock,Pointer at USA 0xf71a,False
USA,0x627e9,DEMO,0x62741,5,octorock,Pointer at USA 0xf71a,False
USA,0x7df29,JP,0x7dd65,5,octorock,Pointer at USA 0xf748,False
USA,0x7df29,DEMO,0x7db3d,5,octorock,Pointer at USA 0xf748,False
USA,0x7f845,JP,0x7f681,5,octorock,Pointer at USA 0xf754,False
USA,0x7f845,DEMO,0x7f459,5,octorock,Pointer at USA 0xf754,False
USA,0xfa54,JP,0xfa60,5,octorock,Pointer at USA 0xf762,False
USA,0xfa54,DEMO,0xfa54,5,octorock,Pointer at USA 0xf762,False
USA,0x7f5c1,JP,0x7f3fd,5,octorock,Pointer at USA 0xf778,False
USA,0x7f5c1,DEMO,0x7f1d5,5,octorock,Pointer at USA 0xf778,False
USA,0x7f5c1,JP,0x7f3fd,5,octorock,Pointer at USA 0xf78c,False
USA,0x7f5c1,DEMO,0x7f1d5,5,octorock,Pointer at USA 0xf78c,False
USA,0xfa78,JP,0xfa84,5,octorock,Pointer at USA 0xf7d4,False
USA,0xfa78,DEMO,0xfa78,5,octorock,Pointer at USA 0xf7d4,False
USA,0x7df51,JP,0x7dd8d,5,octorock,Pointer at USA 0xf7b8,False
USA,0x7df51,DEMO,0x7db65,5,octorock,Pointer at USA 0xf7b8,False
USA,0x7df29,JP,0x7dd65,5,octorock,Pointer at USA 0xf7ce,False
USA,0x7df29,DEMO,0x7db3d,5,octorock,Pointer at USA 0xf7ce,False
USA,0xfa9c,JP,0xfaa8,5,octorock,Pointer at USA 0xf816,False
USA,0xfa9c,DEMO,0xfa9c,5,octorock,Pointer at USA 0xf816,False
USA,0x7df51,JP,0x7dd8d,5,octorock,Pointer at USA 0xf800,False
USA,0x7df51,DEMO,0x7db65,5,octorock,Pointer at USA 0xf800,False
USA,0x7df29,JP,0x7dd65,5,octorock,Pointer at USA 0xf810,False
USA,0x7df29,DEMO,0x7db3d,5,octorock,Pointer at USA 0xf810,False
USA,0x7df51,JP,0x7dd8d,5,octorock,Pointer at USA 0xf842,False
USA,0x7df51,DEMO,0x7db65,5,octorock,Pointer at USA 0xf842,False
USA,0x7df29,JP,0x7dd65,5,octorock,Pointer at USA 0xf852,False
USA,0x7df29,DEMO,0x7db3d,5,octorock,Pointer at USA 0xf852,False
USA,0xfac0,JP,0xfacc,5,octorock,Pointer at USA 0xf858,False
USA,0xfac0,DEMO,0xfac0,5,octorock,Pointer at USA 0xf858,False
USA,0x7df51,JP,0x7dd8d,5,octorock,Pointer at USA 0xf884,False
USA,0x7df51,DEMO,0x7db65,5,octorock,Pointer at USA 0xf884,False
USA,0x7df29,JP,0x7dd65,5,octorock,Pointer at USA 0xf894,False
USA,0x7df29,DEMO,0x7db3d,5,octorock,Pointer at USA 0xf894,False
USA,0x63c5d,JP,0x63a9d,5,octorock,Pointer at USA 0xf89a,False
USA,0x63c5d,DEMO,0x63bb5,5,octorock,Pointer at USA 0xf89a,False
USA,0x7f3f9,JP,0x7f235,5,octorock,Pointer at USA 0xf8aa,False
USA,0x7f3f9,DEMO,0x7f00d,5,octorock,Pointer at USA 0xf8aa,False
USA,0xfae4,JP,0xfaf0,5,octorock,Pointer at USA 0xf8bc,False
USA,0xfae4,DEMO,0xfae4,5,octorock,Pointer at USA 0xf8bc,False
JP,0x108b8,USA,0x108b0,3,octorock,four bytes missing in JP,True
JP,0x11142,USA,0x11134,1,octorock,Only in JP,True
JP,0x11142,DEMO,0x11134,1,octorock,Only in JP,True
JP,0x111dc,USA,0x111cc,1,octorock,Only in JP,True
JP,0x111dc,DEMO,0x111cc,1,octorock,Only in JP,True
JP,0x120a0,USA,0x12096,5,octorock,6 bytes missing in JP,True
JP,0x120b8,USA,0x120b0,5,octorock,2 missing bytes in JP,True
USA,0x63c2d,DEMO,0x63b85,5,octorock,Pointer at USA 0xf8d2,False
USA,0x63c2d,JP,0x63a6d,5,octorock,Pointer at USA 0xf8d2,False
USA,0x63c15,DEMO,0x63b6d,5,octorock,Pointer at USA 0xf8e8,False
USA,0x63c15,JP,0x63a55,5,octorock,Pointer at USA 0xf8e8,False
USA,0x94cdd,DEMO,0x948f1,5,octorock,Pointer at USA 0xf8ee,False
USA,0x94cdd,JP,0x94aa5,5,octorock,Pointer at USA 0xf8ee,False
USA,0x63c15,DEMO,0x63b6d,5,octorock,Pointer at USA 0xf900,False
USA,0x63c15,JP,0x63a55,5,octorock,Pointer at USA 0xf900,False
USA,0x94dd9,DEMO,0x949ed,5,octorock,Pointer at USA 0xf906,False
USA,0x94dd9,JP,0x94ba1,5,octorock,Pointer at USA 0xf906,False
USA,0x63c15,DEMO,0x63b6d,5,octorock,Pointer at USA 0xf918,False
USA,0x63c15,JP,0x63a55,5,octorock,Pointer at USA 0xf918,False
USA,0x94d35,DEMO,0x94949,5,octorock,Pointer at USA 0xf91e,False
USA,0x94d35,JP,0x94afd,5,octorock,Pointer at USA 0xf91e,False
USA,0x63c5d,DEMO,0x63bb5,5,octorock,Pointer at USA 0xf930,False
USA,0x63c5d,JP,0x63a9d,5,octorock,Pointer at USA 0xf930,False
USA,0x63c2d,DEMO,0x63b85,5,octorock,Pointer at USA 0xf94c,False
USA,0x63c2d,JP,0x63a6d,5,octorock,Pointer at USA 0xf94c,False
USA,0x63c75,DEMO,0x63bcd,5,octorock,Pointer at USA 0xf95a,False
USA,0x63c75,JP,0x63ab5,5,octorock,Pointer at USA 0xf95a,False
USA,0x63c15,DEMO,0x63b6d,5,octorock,Pointer at USA 0xf964,False
USA,0x63c15,JP,0x63a55,5,octorock,Pointer at USA 0xf964,False
USA,0x63c15,DEMO,0x63b6d,5,octorock,Pointer at USA 0xf988,False
USA,0x63c15,JP,0x63a55,5,octorock,Pointer at USA 0xf988,False
USA,0x94d71,DEMO,0x94985,5,octorock,Pointer at USA 0xf98e,False
USA,0x94d71,JP,0x94b39,5,octorock,Pointer at USA 0xf98e,False
USA,0x94d11,DEMO,0x94925,5,octorock,Pointer at USA 0xf9aa,False
USA,0x94d11,JP,0x94ad9,5,octorock,Pointer at USA 0xf9aa,False
USA,0x63c15,DEMO,0x63b6d,5,octorock,Pointer at USA 0xf9a4,False
USA,0x63c15,JP,0x63a55,5,octorock,Pointer at USA 0xf9a4,False
USA,0x94e0d,DEMO,0x94a21,5,octorock,Pointer at USA 0xf9b4,False
USA,0x94e0d,JP,0x94bd5,5,octorock,Pointer at USA 0xf9b4,False
USA,0x7f3f9,DEMO,0x7f00d,5,octorock,Pointer at USA 0xf9c0,False
USA,0x7f3f9,JP,0x7f235,5,octorock,Pointer at USA 0xf9c0,False
USA,0x791bd,DEMO,0x79115,5,octorock,Pointer at USA 0xf9de,False
USA,0x791bd,JP,0x78ff9,5,octorock,Pointer at USA 0xf9de,False
USA,0x6dc3d,DEMO,0x6db95,5,octorock,Pointer at USA 0xf9d8,False
USA,0x6dc3d,JP,0x6da79,5,octorock,Pointer at USA 0xf9d8,False
USA,0x7f245,DEMO,0x7ee59,5,octorock,Pointer at USA 0xf9e4,False
USA,0x7f245,JP,0x7f081,5,octorock,Pointer at USA 0xf9e4,False
USA,0x7f5b1,DEMO,0x7f1c5,5,octorock,Pointer at USA 0xf9f4,False
USA,0x7f5b1,JP,0x7f3ed,5,octorock,Pointer at USA 0xf9f4,False
USA,0x7f29d,DEMO,0x7eeb1,5,octorock,Pointer at USA 0xf9fa,False
USA,0x7f29d,JP,0x7f0d9,5,octorock,Pointer at USA 0xf9fa,False
USA,0x7f5b1,DEMO,0x7f1c5,5,octorock,Pointer at USA 0xfa0e,False
USA,0x7f5b1,JP,0x7f3ed,5,octorock,Pointer at USA 0xfa0e,False
USA,0x7f29d,DEMO,0x7eeb1,5,octorock,Pointer at USA 0xfa1c,False
USA,0x7f29d,JP,0x7f0d9,5,octorock,Pointer at USA 0xfa1c,False
USA,0x63c45,DEMO,0x63b9d,5,octorock,Pointer at USA 0xfa3c,False
USA,0x63c45,JP,0x63a85,5,octorock,Pointer at USA 0xfa3c,False
USA,0x6dc59,DEMO,0x6dbb1,5,octorock,Pointer at USA 0xfa26,False
USA,0x6dc59,JP,0x6da95,5,octorock,Pointer at USA 0xfa26,False
USA,0x7df51,DEMO,0x7db65,5,octorock,Pointer at USA 0xfa46,False
USA,0x7df51,JP,0x7dd8d,5,octorock,Pointer at USA 0xfa46,False
USA,0x791bd,DEMO,0x79115,5,octorock,Pointer at USA 0xfa72,False
USA,0x791bd,JP,0x78ff9,5,octorock,Pointer at USA 0xfa72,False
USA,0x791bd,DEMO,0x79115,5,octorock,Pointer at USA 0xfa96,False
USA,0x791bd,JP,0x78ff9,5,octorock,Pointer at USA 0xfa96,False
USA,0x791bd,DEMO,0x79115,5,octorock,Pointer at USA 0xfaba,False
USA,0x791bd,JP,0x78ff9,5,octorock,Pointer at USA 0xfaba,False
USA,0x791bd,DEMO,0x79115,5,octorock,Pointer at USA 0xfade,False
USA,0x791bd,JP,0x78ff9,5,octorock,Pointer at USA 0xfade,False
USA,0x7f585,DEMO,0x7f199,5,octorock,Pointer at USA 0xfaee,False
USA,0x7f585,JP,0x7f3c1,5,octorock,Pointer at USA 0xfaee,False
USA,0x7f4f9,DEMO,0x7f10d,5,octorock,Pointer at USA 0xfafe,False
USA,0x7f4f9,JP,0x7f335,5,octorock,Pointer at USA 0xfafe,False
USA,0x7f465,DEMO,0x7f079,5,octorock,Pointer at USA 0xfb08,False
USA,0x7f465,JP,0x7f2a1,5,octorock,Pointer at USA 0xfb08,False
USA,0x791bd,DEMO,0x79115,5,octorock,Pointer at USA 0xfb26,False
USA,0x791bd,JP,0x78ff9,5,octorock,Pointer at USA 0xfb26,False
USA,0x791bd,DEMO,0x79115,5,octorock,Pointer at USA 0xfb3c,False
USA,0x791bd,JP,0x78ff9,5,octorock,Pointer at USA 0xfb3c,False
USA,0x66d05,DEMO,0x66c5d,5,octorock,Pointer at USA 0xfb54,False
USA,0x66d05,JP,0x66b45,5,octorock,Pointer at USA 0xfb54,False
USA,0x66d15,DEMO,0x66c6d,5,octorock,Pointer at USA 0xfb62,False
USA,0x66d15,JP,0x66b55,5,octorock,Pointer at USA 0xfb62,False
USA,0x66d4d,DEMO,0x66ca5,5,octorock,Pointer at USA 0xfd02,False
USA,0x66d4d,JP,0x66b8d,5,octorock,Pointer at USA 0xfd02,False
USA,0x7f9a5,DEMO,0x7f5b9,5,octorock,Pointer at USA 0xfd32,False
USA,0x7f9a5,JP,0x7f7e1,5,octorock,Pointer at USA 0xfd32,False
USA,0xfd80,DEMO,0xfd80,5,octorock,Pointer at USA 0xfd40,False
USA,0xfd80,JP,0xfd8c,5,octorock,Pointer at USA 0xfd40,False
USA,0x7f9a5,DEMO,0x7f5b9,5,octorock,Pointer at USA 0xfd60,False
USA,0x7f9a5,JP,0x7f7e1,5,octorock,Pointer at USA 0xfd60,False
USA,0xfd80,DEMO,0xfd80,5,octorock,Pointer at USA 0xfd6e,False
USA,0xfd80,JP,0xfd8c,5,octorock,Pointer at USA 0xfd6e,False
USA,0x791bd,DEMO,0x79115,5,octorock,Pointer at USA 0xfd98,False
USA,0x791bd,JP,0x78ff9,5,octorock,Pointer at USA 0xfd98,False
USA,0x69889,DEMO,0x697e1,5,octorock,Pointer at USA 0xfdbe,False
USA,0x69889,JP,0x696c9,5,octorock,Pointer at USA 0xfdbe,False
USA,0x69a61,DEMO,0x699b9,5,octorock,Pointer at USA 0xfde4,False
USA,0x69a61,JP,0x698a1,5,octorock,Pointer at USA 0xfde4,False
USA,0x69acd,DEMO,0x69a25,5,octorock,Pointer at USA 0xfdf4,False
USA,0x69acd,JP,0x6990d,5,octorock,Pointer at USA 0xfdf4,False
USA,0x6991d,DEMO,0x69875,5,octorock,Pointer at USA 0xfdea,False
USA,0x6991d,JP,0x6975d,5,octorock,Pointer at USA 0xfdea,False
USA,0x69a3d,DEMO,0x69995,5,octorock,Pointer at USA 0xfe3a,False
USA,0x69a3d,JP,0x6987d,5,octorock,Pointer at USA 0xfe3a,False
USA,0x69aa9,DEMO,0x69a01,5,octorock,Pointer at USA 0xfe5c,False
USA,0x69aa9,JP,0x698e9,5,octorock,Pointer at USA 0xfe5c,False
USA,0x69acd,DEMO,0x69a25,5,octorock,Pointer at USA 0xfe6c,False
USA,0x69acd,JP,0x6990d,5,octorock,Pointer at USA 0xfe6c,False
USA,0x699ad,DEMO,0x69905,5,octorock,Pointer at USA 0xfe62,False
USA,0x699ad,JP,0x697ed,5,octorock,Pointer at USA 0xfe62,False
USA,0x69a85,DEMO,0x699dd,5,octorock,Pointer at USA 0xfeb2,False
USA,0x69a85,JP,0x698c5,5,octorock,Pointer at USA 0xfeb2,False
USA,0x642b9,DEMO,0x64211,5,octorock,Pointer at USA 0xfee2,False
USA,0x642b9,JP,0x640f9,5,octorock,Pointer at USA 0xfee2,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xfece,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xfece,False
USA,0x64429,DEMO,0x64381,5,octorock,Pointer at USA 0xfefe,False
USA,0x64429,JP,0x64269,5,octorock,Pointer at USA 0xfefe,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xfef4,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xfef4,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xff2a,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xff2a,False
USA,0x64199,DEMO,0x640f1,5,octorock,Pointer at USA 0xff3e,False
USA,0x64199,JP,0x63fd9,5,octorock,Pointer at USA 0xff3e,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xff50,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xff50,False
USA,0x64429,DEMO,0x64381,5,octorock,Pointer at USA 0xff5a,False
USA,0x64429,JP,0x64269,5,octorock,Pointer at USA 0xff5a,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xff7e,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xff7e,False
USA,0x644a5,DEMO,0x643fd,5,octorock,Pointer at USA 0xff88,False
USA,0x644a5,JP,0x642e5,5,octorock,Pointer at USA 0xff88,False
USA,0x64199,DEMO,0x640f1,5,octorock,Pointer at USA 0xffa8,False
USA,0x64199,JP,0x63fd9,5,octorock,Pointer at USA 0xffa8,False
USA,0x64489,DEMO,0x643e1,5,octorock,Pointer at USA 0xffb6,False
USA,0x64489,JP,0x642c9,5,octorock,Pointer at USA 0xffb6,False
USA,0x64471,DEMO,0x643c9,5,octorock,Pointer at USA 0xffc4,False
USA,0x64471,JP,0x642b1,5,octorock,Pointer at USA 0xffc4,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0xffde,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0xffde,False
USA,0x7f595,DEMO,0x7f1a9,5,octorock,Pointer at USA 0x1001a,False
USA,0x7f595,JP,0x7f3d1,5,octorock,Pointer at USA 0x1001a,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0x10024,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0x10024,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0x1003c,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0x1003c,False
USA,0x7f3d9,DEMO,0x7efed,5,octorock,Pointer at USA 0x10054,False
USA,0x7f3d9,JP,0x7f215,5,octorock,Pointer at USA 0x10054,False
USA,0x7f5b1,DEMO,0x7f1c5,5,octorock,Pointer at USA 0x10068,False
USA,0x7f5b1,JP,0x7f3ed,5,octorock,Pointer at USA 0x10068,False
USA,0x644a5,DEMO,0x643fd,5,octorock,Pointer at USA 0x10062,False
USA,0x644a5,JP,0x642e5,5,octorock,Pointer at USA 0x10062,False
USA,0x672b1,DEMO,0x67209,5,octorock,Pointer at USA 0x10086,False
USA,0x672b1,JP,0x670f1,5,octorock,Pointer at USA 0x10086,False
USA,0x672b1,DEMO,0x67209,5,octorock,Pointer at USA 0x1009c,False
USA,0x672b1,JP,0x670f1,5,octorock,Pointer at USA 0x1009c,False
USA,0x672b1,DEMO,0x67209,5,octorock,Pointer at USA 0x100b6,False
USA,0x672b1,JP,0x670f1,5,octorock,Pointer at USA 0x100b6,False
USA,0x61fe5,DEMO,0x61f3d,5,octorock,Pointer at USA 0x100cc,False
USA,0x61fe5,JP,0x61e25,5,octorock,Pointer at USA 0x100cc,False
USA,0x61e71,DEMO,0x61dc9,5,octorock,Pointer at USA 0x100d2,False
USA,0x61e71,JP,0x61cb1,5,octorock,Pointer at USA 0x100d2,False
USA,0x61fe5,DEMO,0x61f3d,5,octorock,Pointer at USA 0x100e8,False
USA,0x61fe5,JP,0x61e25,5,octorock,Pointer at USA 0x100e8,False
USA,0x62049,DEMO,0x61fa1,5,octorock,Pointer at USA 0x100ee,False
USA,0x62049,JP,0x61e89,5,octorock,Pointer at USA 0x100ee,False
USA,0x61fe5,DEMO,0x61f3d,5,octorock,Pointer at USA 0x10100,False
USA,0x61fe5,JP,0x61e25,5,octorock,Pointer at USA 0x10100,False
USA,0x61e71,DEMO,0x61dc9,5,octorock,Pointer at USA 0x10106,False
USA,0x61e71,JP,0x61cb1,5,octorock,Pointer at USA 0x10106,False
USA,0x61e91,DEMO,0x61de9,5,octorock,Pointer at USA 0x10116,False
USA,0x61e91,JP,0x61cd1,5,octorock,Pointer at USA 0x10116,False
USA,0x6c355,DEMO,0x6c2ad,5,octorock,Pointer at USA 0x10150,False
USA,0x6c355,JP,0x6c191,5,octorock,Pointer at USA 0x10150,True
USA,0x101ac,DEMO,0x101ac,5,octorock,Pointer at USA 0x1018a,False
USA,0x101ac,JP,0x101b8,5,octorock,Pointer at USA 0x1018a,False
USA,0xa1609,DEMO,0xa121d,5,octorock,Pointer at USA 0x1017c,False
USA,0xa1609,JP,0xa13c1,5,octorock,Pointer at USA 0x1017c,True
USA,0xa1551,DEMO,0xa1165,5,octorock,Pointer at USA 0x10186,False
USA,0xa1551,JP,0xa1309,5,octorock,Pointer at USA 0x10186,True
